# SpectraMap / WITec Raman Pipeline Export
# Timestamp: 2026-07-22T13:04:50.618794
# Scan File: high_res_cell
# Grid: 25x25 (625 pixels)
# Processing Parameters:
#   crop_low: 400.0
#   crop_high: 3300.0
#   skip_silent: True
#   glass_method: None
#   cosmic_ray_threshold: 4.5
#   airpls_strength: 1000.0
#   airpls_itermax: 50
#   norm_mode: dual
#   n_endmembers: 10
#   map_interpolation: none
Wavenumber,Endmember_1,Endmember_2,Endmember_3,Endmember_4,Endmember_5,Endmember_6,Endmember_7,Endmember_8,Endmember_9,Endmember_10
3.133369999999999891e+03,6.706644560802102473e-02,3.715989939229384642e-02,1.997407863771615000e-02,4.994762253533942264e-02,5.249545466609554373e-02,5.837827653478096235e-02,2.216063006221916099e-02,4.246189351120814581e-02,4.396230267750177861e-02,1.660235135959607644e-02
3.135389999999999873e+03,6.583375890534834407e-02,3.742215484877012971e-02,1.698655095832029074e-02,4.642246995867339854e-02,5.370760417943418186e-02,5.631491917568967609e-02,2.180630862889802388e-02,4.385757751560469958e-02,4.494660827029887951e-02,1.674190609713349653e-02
3.137400000000000091e+03,6.550772830247587886e-02,3.981732891173168226e-02,1.988414032377329790e-02,4.590508956651671857e-02,5.737755786385100726e-02,5.540566070742312943e-02,2.257532534512383948e-02,4.486457909474071692e-02,4.825718885175155071e-02,1.798262485625518048e-02
3.139409999999999854e+03,6.375959635172344375e-02,4.295836775346779240e-02,2.477249375645547078e-02,4.604020156035425887e-02,6.149971506482164452e-02,5.679120887272400692e-02,2.342997349309218838e-02,4.823230842877548191e-02,5.332447317881464088e-02,2.100704712623635562e-02
3.141420000000000073e+03,6.397906181926237001e-02,4.156497876111017731e-02,2.433979837519483977e-02,4.110957195993663466e-02,6.150624931136028373e-02,5.692110266090697618e-02,2.380298125699356268e-02,4.825434648300839374e-02,4.932377711947439486e-02,2.101568204943748269e-02
3.143429999999999836e+03,6.262977863934238165e-02,3.739663675432035317e-02,2.052140413373612637e-02,4.274449782116303276e-02,5.566440492353602609e-02,5.513662766385361846e-02,2.118441764408387704e-02,4.493674355774912588e-02,4.395262152535542310e-02,1.856475898693131510e-02
3.145440000000000055e+03,6.560019448938347875e-02,4.080131845590247858e-02,2.022681186126231226e-02,5.232392875874042337e-02,5.843627564205033931e-02,5.509328443525054325e-02,2.253201910217692006e-02,4.640573766562692409e-02,4.901292314807497580e-02,1.884238652136206726e-02
3.147449999999999818e+03,7.076216561793621795e-02,5.019042817509754978e-02,1.991698443798055676e-02,6.574233553113806305e-02,7.015742819756533299e-02,6.007278728577413601e-02,2.615916519044324956e-02,5.477154556796216128e-02,6.490089012036429073e-02,2.387665931041986836e-02
3.149460000000000036e+03,7.293565377699468000e-02,5.530909987761827712e-02,2.244157387539367360e-02,7.063869351013470077e-02,7.598821403786042150e-02,6.455438911920401146e-02,2.871984874995164860e-02,5.978335972971663553e-02,7.189406877711354560e-02,2.721437496222470914e-02
3.151469999999999800e+03,7.297182374597083188e-02,5.350318743881405520e-02,2.632576890755732729e-02,7.143410083594980975e-02,7.198192876372833116e-02,6.620284784269075962e-02,2.867552490855802480e-02,5.788049901108337919e-02,6.957567321018909290e-02,2.602605209801839639e-02
3.153469999999999800e+03,7.288365174584487960e-02,4.948683134059776723e-02,2.869565301828198162e-02,6.817802029269540154e-02,6.569088994244998148e-02,6.331908117191961671e-02,2.774423139270310382e-02,5.311506757446261828e-02,6.368744071955197150e-02,2.362118896427062992e-02
3.155480000000000018e+03,7.682731228229636167e-02,5.183677871533830250e-02,2.802779785311224070e-02,5.859081602228576047e-02,6.795046773040382126e-02,6.628222160337476909e-02,2.821507116932948575e-02,5.426083159385921423e-02,6.622779782821699990e-02,2.461204363718221683e-02
3.157489999999999782e+03,7.733190284360648425e-02,5.052864243284355128e-02,2.526021910505254695e-02,5.338336980730242626e-02,6.867180318752497126e-02,6.890303914181497569e-02,2.757814003145514503e-02,5.483573192277284986e-02,6.173816320126165186e-02,2.463925151655150733e-02
3.159489999999999782e+03,8.000006708213011630e-02,5.036104596289254359e-02,2.329229873236068199e-02,5.572080513842264660e-02,7.001001521176841713e-02,7.379972816502269883e-02,2.791366522129671082e-02,5.714396534272388889e-02,5.767173679101558065e-02,2.376483555226101621e-02
3.161500000000000000e+03,8.335644407267964184e-02,5.051141429392604076e-02,2.622690791618811218e-02,6.437732846849100743e-02,6.989129169439543821e-02,8.021334776701413705e-02,3.038419185818089924e-02,5.859564682225413407e-02,5.427727783377816334e-02,2.365943951799229228e-02
3.163500000000000000e+03,8.406882512106954308e-02,5.745847711448416606e-02,2.899216631848105033e-02,6.542837817556156066e-02,7.761914227261616783e-02,8.305277057610548075e-02,3.478603716262050616e-02,6.458721904776150435e-02,6.862594548624757762e-02,2.803550117687056420e-02
3.165510000000000218e+03,8.339593189306569732e-02,6.439300705097268651e-02,3.335669947082865738e-02,6.762897298582223882e-02,8.762197658997271377e-02,8.174683085508052671e-02,3.928118551730831742e-02,7.148763209854358536e-02,8.131715625255442337e-02,3.182638633212235557e-02
3.167510000000000218e+03,8.770940115192699116e-02,6.973763448037947899e-02,3.561597880240324754e-02,7.172383848616870061e-02,9.491793831988176722e-02,8.355897632239824013e-02,4.127626406726715713e-02,7.714764735749912727e-02,8.714745059867243238e-02,3.418915854036654739e-02
3.169510000000000218e+03,9.769697164872040429e-02,6.614970243737119948e-02,3.963173811895069620e-02,7.808955972447735594e-02,8.986956560229666935e-02,9.118170143917921078e-02,4.121870930180381726e-02,7.377625597358085374e-02,7.295236260760444569e-02,3.184374865657250281e-02
3.171519999999999982e+03,1.011873477272208777e-01,6.280656993756428275e-02,3.637958107792790829e-02,8.318548986386153921e-02,8.420103238408620239e-02,9.452427389208639674e-02,3.870498773220279465e-02,6.981801219355210364e-02,6.536058033968378256e-02,3.018616761681858912e-02
3.173519999999999982e+03,9.915976017953072319e-02,6.478338161010835372e-02,3.439615514593200724e-02,8.434730480203718461e-02,8.735283000219383476e-02,9.202444922525412907e-02,3.918066793454050983e-02,7.171610686472357221e-02,6.971348074452522747e-02,3.138325970620282901e-02
3.175519999999999982e+03,9.585620698275575113e-02,6.662403248923111365e-02,3.327757724847119764e-02,8.117574841399194385e-02,9.204499124595479087e-02,9.158914128990763848e-02,4.029044288258418205e-02,7.385100341208435115e-02,7.411166549165862372e-02,3.321335523908963000e-02
3.177519999999999982e+03,9.818430128979663274e-02,6.389026242732218086e-02,3.489171673000953516e-02,8.322363266655184721e-02,9.030754335968937951e-02,9.533348996154158983e-02,4.155044558733710092e-02,7.097039274300073752e-02,6.821094029803415060e-02,3.146949311808964339e-02
3.179519999999999982e+03,1.018441205870220523e-01,6.294246702062855636e-02,3.593743683232600294e-02,7.891272540524173207e-02,8.895162011182737583e-02,1.000869915415114331e-01,4.170994406725106463e-02,6.872977947144869038e-02,6.269238299768706280e-02,2.986877302791318689e-02
3.181519999999999982e+03,1.022919036381524649e-01,6.659302777192727119e-02,3.640049627826850293e-02,7.712987525762876606e-02,9.283491497370000012e-02,9.887676089846375582e-02,4.439256459769591601e-02,7.254019063207194085e-02,6.835521602019990761e-02,3.157129515893383753e-02
3.183519999999999982e+03,1.002112519057781620e-01,6.683596544347290835e-02,4.024361671894366443e-02,7.311763555807727910e-02,9.250243880739697500e-02,9.607492406657223982e-02,4.398156846409786297e-02,7.530961489928567065e-02,7.173297098449171738e-02,3.388123456390421812e-02
3.185519999999999982e+03,1.022922373259855799e-01,6.704833988453157145e-02,3.832818757455533354e-02,7.354495321304131694e-02,9.062272622491686358e-02,9.526638990905482440e-02,4.341340628113431188e-02,7.466131702792803970e-02,7.330413407023639305e-02,3.397352484925233312e-02
3.187519999999999982e+03,1.014315321592331037e-01,6.801415034063841569e-02,3.739713466042501877e-02,7.410148353458372028e-02,9.094328812960446318e-02,9.532112055718426624e-02,4.168343840453109933e-02,7.286026449770709179e-02,7.595999094644845240e-02,3.519987147504959057e-02
3.189510000000000218e+03,1.015658562229067863e-01,7.206389707236673936e-02,3.913403332841833282e-02,8.331683446488936939e-02,9.451815026678669907e-02,9.816191027119416934e-02,4.253304012834666775e-02,7.627008011132525855e-02,8.281520263008571026e-02,3.756324098563570968e-02
3.191510000000000218e+03,1.037382115139465488e-01,7.268515245482114195e-02,4.587460073816904127e-02,9.256383530827295980e-02,9.689893743451805097e-02,1.033737127896804386e-01,4.435346093569325632e-02,8.012251986400725778e-02,7.793856630069315172e-02,3.869786584520033129e-02
3.193510000000000218e+03,1.060028983802349112e-01,7.082245356829765248e-02,4.318703612966771910e-02,8.721699791847148386e-02,9.828149925084223026e-02,1.049826176965247687e-01,4.645478073288986098e-02,8.007983197423852728e-02,7.270853787057422746e-02,3.700194291923505907e-02
3.195500000000000000e+03,1.036861254037390045e-01,7.034805546238540042e-02,3.805133781806158827e-02,7.856385718318535660e-02,9.779872614895820937e-02,1.001099364050713758e-01,4.475237900615390563e-02,7.885389001017603650e-02,7.431549128160924722e-02,3.577589723755343620e-02
3.197500000000000000e+03,1.058228214131087114e-01,7.527264428952488984e-02,2.994455821904659643e-02,8.759873462001455113e-02,1.010455093723979791e-01,9.734911278824424918e-02,4.492899090366839210e-02,8.212723331638292767e-02,8.666110380955599490e-02,3.661083944961202735e-02
3.199489999999999782e+03,1.088706326068881874e-01,8.464184554758785728e-02,2.991084001448725965e-02,9.892384432344585032e-02,1.104638115915378971e-01,9.974865733919083266e-02,4.755319119310728870e-02,8.896742731444595709e-02,1.001444064723959471e-01,4.191497809693758847e-02
3.201489999999999782e+03,1.098870818672787325e-01,8.759740754175013300e-02,3.158874647242722322e-02,9.602568536467134819e-02,1.154456835401829751e-01,1.046570109467886700e-01,4.930097716286085258e-02,9.189567738197516877e-02,1.055212418174865524e-01,4.690186161024995776e-02
3.203480000000000018e+03,1.071667781812580128e-01,8.365039560951634257e-02,3.872435238612675912e-02,8.520076861990355521e-02,1.114081986380323908e-01,1.063871198287638514e-01,4.893964755350096313e-02,9.076013984653406863e-02,1.006900182988603176e-01,4.711475788741248394e-02
3.205469999999999800e+03,1.111853545606156374e-01,7.541400796519398542e-02,4.151185506101973816e-02,8.438912564520029136e-02,1.006911353381222674e-01,1.093286598011329325e-01,4.927355836555502577e-02,8.593928942463235909e-02,8.182175602593240449e-02,4.234035047243130817e-02
3.207460000000000036e+03,1.106234141468200594e-01,7.745264102193864797e-02,4.497740211819252487e-02,9.427681967459938805e-02,1.012945154400209657e-01,1.091412140402709535e-01,4.941913810716272448e-02,8.477910048174785995e-02,8.340139509340892265e-02,4.165351441487238210e-02
3.209460000000000036e+03,1.116400768736431071e-01,8.430339766154115733e-02,4.499301013179009268e-02,9.343220613752922787e-02,1.087297128334263480e-01,1.067157740533388188e-01,4.990321213373632991e-02,8.727986702258089258e-02,9.621312679590454664e-02,4.341746237147760951e-02
3.211449999999999818e+03,1.090143566014581122e-01,9.024275675412841979e-02,4.465156697656039869e-02,9.262133957649992810e-02,1.168065069618540452e-01,1.053489627486298152e-01,5.191522570238735201e-02,9.236801355074639175e-02,1.089215101318624229e-01,4.562592688116150902e-02
3.213440000000000055e+03,1.116651926898035302e-01,8.344069280277995049e-02,4.334975575758531069e-02,8.361019527200475032e-02,1.112159519714039368e-01,1.070178751069703615e-01,5.226489283159780480e-02,9.011145453421381957e-02,9.277939389754481792e-02,4.316025217299383765e-02
3.215429999999999836e+03,1.099085108454318227e-01,8.092684544616690623e-02,3.822671476141525915e-02,8.920576217807896224e-02,1.080915305190336267e-01,1.074237580387206181e-01,4.980061690034234129e-02,8.728545293653225401e-02,8.826378959290832882e-02,4.218054413715438544e-02
3.217420000000000073e+03,1.134804953999581645e-01,8.127541576136287915e-02,3.722405722685873108e-02,9.208856114975853824e-02,1.097301904395163036e-01,1.106333954397984431e-01,5.036872233659052400e-02,8.867570021466512908e-02,8.801497208595829291e-02,4.315160076647155812e-02
3.219409999999999854e+03,1.138948566036353666e-01,8.627102476458378688e-02,3.653638779865973907e-02,9.407276825481430960e-02,1.137518408055242514e-01,1.113065290625258885e-01,5.132699921969258172e-02,9.120324794359155329e-02,9.547676940316872363e-02,4.482691976649744170e-02
3.221389999999999873e+03,1.143363478179778570e-01,8.870706362845258430e-02,4.058930931997682678e-02,9.345625412612096339e-02,1.150203020314193442e-01,1.100184244726513244e-01,5.363499152591218178e-02,9.442619484815159558e-02,1.018740927011501096e-01,4.639919636005637726e-02
3.223380000000000109e+03,1.142248758452417134e-01,9.315263609797069799e-02,4.580056611563431551e-02,1.052176212886151985e-01,1.167469001871193346e-01,1.115446249486266583e-01,5.435880641028560667e-02,9.868429449093039929e-02,1.122597851656807894e-01,4.845276010543710099e-02
3.225369999999999891e+03,1.173863123464770480e-01,9.445517299158609492e-02,5.054527028928555710e-02,1.132940668274509954e-01,1.197333785334478845e-01,1.187131083216746708e-01,5.684663068559014237e-02,1.032008719704442107e-01,1.123665169232546668e-01,5.017539540478770099e-02
3.227349999999999909e+03,1.193481615691573960e-01,9.389737028421106524e-02,4.967147366607643083e-02,1.173694730879602383e-01,1.206327641520163196e-01,1.207060062643730280e-01,5.716683457591539841e-02,1.029137150193006056e-01,1.078717430939599292e-01,4.882642124395939615e-02
3.229340000000000146e+03,1.197620054068787299e-01,8.928032899317703275e-02,4.655727543006506208e-02,1.077822025688742469e-01,1.158742795311691887e-01,1.177936399886090890e-01,5.550838492788728179e-02,9.770779348887156934e-02,1.000555411291931679e-01,4.738024504367408657e-02
3.231329999999999927e+03,1.194520578730241533e-01,8.409371889509360820e-02,4.448713538843096504e-02,9.815228446665785755e-02,1.068624598858045893e-01,1.169322327875122747e-01,5.216766913942813555e-02,9.009368067756109988e-02,8.673168218291507636e-02,4.296798925582517859e-02
3.233309999999999945e+03,1.175951954842174296e-01,8.404080180943127032e-02,3.953218781551932903e-02,9.580108154434714696e-02,1.075803570046945656e-01,1.143369530023392172e-01,5.141554913131715643e-02,8.949411534747060692e-02,8.539310330709470875e-02,4.241711645304958173e-02
3.235300000000000182e+03,1.168409225895535170e-01,8.712513069054610149e-02,3.988875988422608404e-02,1.021416094753692244e-01,1.142217682582445382e-01,1.134005032015048819e-01,5.423899707190311253e-02,9.462587849922611538e-02,9.128898039771483897e-02,4.299599208635958986e-02
3.237280000000000200e+03,1.166732279183754772e-01,8.622347030598666306e-02,4.380819831774086792e-02,1.069911949373493348e-01,1.137952621416440380e-01,1.118770028263009753e-01,5.415352984970715072e-02,9.341547258680510391e-02,9.268662083921899719e-02,4.356460471065554119e-02
3.239260000000000218e+03,1.144267204208310462e-01,8.458360182684093731e-02,4.513571192191614956e-02,1.078464723697949018e-01,1.099462591125921207e-01,1.088074712380137504e-01,5.138673189158980692e-02,8.916930175309716045e-02,9.273582321499390657e-02,4.231515382066691061e-02
3.241250000000000000e+03,1.124207831073740227e-01,8.703112450193002669e-02,4.146797390437641229e-02,1.093396815060515698e-01,1.105381662934345754e-01,1.041924954108195411e-01,4.937884384373886909e-02,9.085822630302983760e-02,1.035591715993660483e-01,4.565268983679856424e-02
3.243230000000000018e+03,1.124795098276411554e-01,8.995853461371861037e-02,4.154764639248451769e-02,1.051859395276508735e-01,1.140990964881006819e-01,1.062020003205794150e-01,5.155614370454134759e-02,9.570121925939593932e-02,1.094860793770216362e-01,4.804603618422961797e-02
3.245210000000000036e+03,1.148349502812291700e-01,8.835189419438890801e-02,4.042280922525590126e-02,1.055951934068061482e-01,1.106216392114668517e-01,1.092300065742685677e-01,5.253290939467218645e-02,9.606084769303802062e-02,1.020553264196429055e-01,4.723391344172025996e-02
3.247190000000000055e+03,1.154232335069102916e-01,8.945209049525937317e-02,3.552086298387530788e-02,1.051022176653576834e-01,1.109314744766813909e-01,1.115175188377196536e-01,5.298192521829860058e-02,9.586162502292445986e-02,1.004881814949119267e-01,4.722513511048995888e-02
3.249170000000000073e+03,1.161166230475227518e-01,9.289968218910055198e-02,3.792486372317189353e-02,1.036913265474600637e-01,1.146068893070548156e-01,1.090371221507927535e-01,5.336782111693121750e-02,9.783115985982372698e-02,1.093828538390220484e-01,4.941267551935112079e-02
3.251150000000000091e+03,1.166956550788586233e-01,9.252412545159818813e-02,4.490405432088691307e-02,9.825490789557295157e-02,1.166251829788305938e-01,1.116938803433886740e-01,5.299318053555496927e-02,9.731186787998367949e-02,1.084103476816384304e-01,5.069075692562155511e-02
3.253130000000000109e+03,1.147924065999692544e-01,8.742119369785975036e-02,4.585431306855788924e-02,9.568645425835241303e-02,1.121871232166820331e-01,1.093588471550628605e-01,5.138239293671482966e-02,9.467118362099953555e-02,1.012168532635920742e-01,4.939867868361787900e-02
