# SpectraMap / WITec Raman Pipeline Export
# Timestamp: 2026-07-22T13:23:16.819078
# Scan File: sec_ext_res_cell
# Grid: 40x40 (1600 pixels)
# Processing Parameters:
#   crop_low: 400.0
#   crop_high: 3300.0
#   skip_silent: True
#   glass_method: None
#   cosmic_ray_threshold: 4.5
#   airpls_strength: 1000.0
#   airpls_itermax: 50
#   norm_mode: dual
#   n_endmembers: 8
#   map_interpolation: none
Wavenumber,Endmember_1,Endmember_2,Endmember_3,Endmember_4,Endmember_5,Endmember_6,Endmember_7,Endmember_8
2.650389999999999873e+03,-9.331643291138021819e-05,4.491610131277368580e-04,1.129413299872325440e-03,5.685199373214581790e-03,9.486128206970624588e-03,-2.962128493177909171e-04,2.427537181143591891e-03,4.006965070698242752e-03
2.652539999999999964e+03,-7.693727413027752872e-04,6.755321790643697326e-04,8.080575159226182583e-04,8.155345020871920120e-03,1.201799486705759125e-02,-6.380976682259214411e-05,2.931954298465528838e-03,4.128401653048787215e-03
2.654690000000000055e+03,-1.726931620453101566e-03,9.057113908216059966e-04,4.910776465238505433e-04,1.026263308421180263e-02,1.427676486358238003e-02,-8.730260223188896287e-06,3.076662715224031015e-03,2.652935271480997767e-03
2.656840000000000146e+03,-2.245919351186669022e-03,1.143744582482799765e-03,6.389704519884984845e-04,1.194310197249862440e-02,1.626732735793973497e-02,-1.684560657117760690e-04,3.432709007649689843e-03,2.493740110827018935e-03
2.658989999999999782e+03,-1.770116456828579486e-03,3.538220075933162225e-04,6.831038750059151721e-04,9.639955559763255244e-03,1.244504246172404259e-02,-4.010094672218970447e-04,1.930576712398093244e-03,1.856260014800553129e-03
2.661139999999999873e+03,-1.305809398254003783e-03,5.444172828837279461e-05,8.175923231302854562e-04,6.392312607990305491e-03,1.017552691322850915e-02,-3.757860501262019325e-04,5.814106397904788203e-04,1.317356077047195442e-03
2.663289999999999964e+03,-1.270500539397829715e-03,5.831850242910333309e-04,1.435108095676756058e-03,6.217193461442323786e-03,1.302624623402811460e-02,1.187982469299021272e-04,1.482318712843351018e-03,1.627361918457395987e-03
2.665440000000000055e+03,-1.995640561909864906e-03,7.242429286501961792e-04,1.317982746330863958e-03,8.049072686578694069e-03,1.514381854042997320e-02,1.530269209349817113e-04,2.369443608810324793e-03,2.731463745212600342e-03
2.667590000000000146e+03,-1.729999193122490732e-03,-2.697711795665791923e-04,4.220991209653199533e-04,7.131793590801189207e-03,9.748797486948047875e-03,-2.914979591742396453e-04,5.429113201603528527e-04,2.590901922620318740e-03
2.669730000000000018e+03,-8.886843511629501091e-04,-4.945673817642150857e-04,5.750810469869931454e-07,3.976697496030802761e-03,3.524677831465983669e-03,-7.448359870340472751e-04,-2.179041515069673378e-04,3.079619691165903610e-03
2.671880000000000109e+03,-7.607117446083865205e-04,2.206604865872591919e-04,1.384480972336841033e-04,4.117208523866274818e-03,4.204836461690075050e-03,-6.278354958515170543e-04,1.119641859387398696e-03,4.041461132682100214e-03
2.674030000000000200e+03,-1.170418756783437242e-03,3.750765206108123929e-04,6.681272288099574398e-04,5.214773578763226385e-03,8.390988573036215967e-03,-1.933526536916302190e-04,1.247054163199791399e-03,3.853333069556293036e-03
2.676170000000000073e+03,-1.506111129628624756e-03,6.945154278266191163e-04,8.260759695164029319e-04,8.978188694038918144e-03,1.392559103879649485e-02,1.585824899361303964e-04,2.289030445477997864e-03,4.096527156962565322e-03
2.678320000000000164e+03,-1.770121436581852418e-03,1.196212108811953037e-03,1.282959221999097456e-03,1.340745370933439130e-02,1.944547857723637890e-02,7.303607623466714608e-04,3.936980789300865632e-03,4.387676952844144808e-03
2.680460000000000036e+03,-2.039641932290797537e-03,1.268398847998457920e-03,1.321508387121733425e-03,1.331478272229948655e-02,1.888361242554215808e-02,5.375409283518753877e-04,4.911925667319549590e-03,4.093430586936394784e-03
2.682610000000000127e+03,-1.448581845619111410e-03,8.014179660356295434e-04,1.523710183749344034e-03,7.305554211577685621e-03,1.242380308927905699e-02,-1.679534535475332799e-04,3.107816189151342383e-03,3.762035086735281662e-03
2.684750000000000000e+03,-6.488784192234357817e-04,4.237943683351948253e-04,9.784002641516221632e-04,3.266858967485132461e-03,5.906711028520065035e-03,-3.228287245259591864e-04,1.213805582910521810e-03,3.513016651113524090e-03
2.686889999999999873e+03,-4.207456418760967460e-04,2.722232116625182812e-04,9.825446154838747125e-04,3.571759380870069295e-03,5.930881747893140474e-03,4.894487419830324901e-06,1.286751980787336153e-03,4.401557555213778984e-03
2.689030000000000200e+03,-1.530814995568373967e-03,4.554140796340653066e-04,1.020985638963338915e-03,7.400321681914328459e-03,1.098121470795545077e-02,1.264106756848062604e-04,2.361284220329613014e-03,4.289421489424741045e-03
2.691170000000000073e+03,-1.986757084930351400e-03,1.138510028094208513e-03,1.615571809266234862e-03,9.737661578902948034e-03,1.515758572719579610e-02,-9.142731101109582807e-05,2.820812009256246609e-03,4.406492730172474268e-03
2.693320000000000164e+03,-1.616610633331590392e-03,6.947254456588799034e-04,1.353255906551154714e-03,9.231486652480769620e-03,1.241281575486769678e-02,-4.694581685674957539e-04,2.101451383388096283e-03,3.253468358956477201e-03
2.695460000000000036e+03,-8.426016051002063832e-04,-4.083386541366376037e-04,1.099428731013079880e-03,5.382906850251432430e-03,5.536370897784395964e-03,-6.836464592622079010e-04,1.582820215146779489e-03,4.142862447709213213e-03
2.697590000000000146e+03,-1.165154506107785298e-03,-4.990407137571330068e-04,9.209983070651530561e-04,3.638402855847357609e-03,3.094554110297576856e-03,-6.103956989731355691e-04,1.444419344791602992e-03,4.788732611666105324e-03
2.699730000000000018e+03,-1.312656142921647109e-03,7.273898457892858825e-04,1.647970345429993974e-03,4.762337562868796878e-03,6.230644980909073177e-03,-1.282435647486308882e-04,1.733126487160977338e-03,5.437247181959660967e-03
2.701869999999999891e+03,-1.582591399515672660e-03,9.475276042875120479e-04,1.932716448964714485e-03,4.733430441041994868e-03,6.974176772926403770e-03,-4.733885070046503279e-04,1.215211664877488464e-03,3.939097966019663478e-03
2.704010000000000218e+03,-1.386762713098146221e-03,5.821578782097538637e-04,2.334384527320732330e-03,3.529129701794062740e-03,4.959913001684203814e-03,-4.795393895272384447e-04,5.098242772794014553e-04,3.081935263460130071e-03
2.706150000000000091e+03,-1.716196867465810683e-03,9.452443344581592253e-04,2.371873836751670159e-03,3.749676060330904732e-03,4.916075408923024567e-03,-2.827725938531634037e-05,3.811555544429423960e-04,2.156268099860987348e-03
2.708280000000000200e+03,-1.537400573945801223e-03,1.358407587702575034e-03,2.615094982833980099e-03,5.065726598713783842e-03,5.578273235124870007e-03,6.271860814353961413e-04,2.668284002060064509e-04,2.578083721083457812e-03
2.710420000000000073e+03,-1.256265512817695326e-03,1.859664874354284743e-03,3.543488791420141247e-03,5.447430910239919530e-03,7.358565325160319748e-03,1.262745227933180590e-03,1.215176145868447632e-06,2.933708957514030886e-03
2.712550000000000182e+03,-9.523946155605735042e-04,2.674998768326484512e-03,4.861291501858591366e-03,7.297403650713563811e-03,1.029829444221603239e-02,2.181038827767899958e-03,2.489720712010142206e-03,4.716850120300623492e-03
2.714690000000000055e+03,-1.323444177186544526e-03,2.945094776495182053e-03,4.982143105012484460e-03,9.162809325472510980e-03,1.098280778668822566e-02,1.886385397055874696e-03,3.707027438258454592e-03,6.773465439972463191e-03
2.716820000000000164e+03,-1.594046663773041094e-03,1.586559311712980487e-03,3.925915186758431943e-03,6.688515967728570800e-03,3.802194346210974012e-03,9.197026386127144654e-04,1.169426229581019012e-03,6.995552361060424981e-03
2.718949999999999818e+03,-1.109616291085990933e-03,1.291411281983259997e-03,3.946680845959013931e-03,3.170204039417925338e-03,-9.017943065019876688e-04,1.121724090712752572e-03,-1.179965370733186822e-03,6.526184687488114158e-03
2.721090000000000146e+03,-1.602466394852954459e-03,3.352221590806819980e-03,5.348163551240108643e-03,7.053406848409510960e-03,6.980917661596274838e-03,2.499123780937993755e-03,1.695846277610075755e-03,7.196326141057147151e-03
2.723219999999999800e+03,-2.113153281866411715e-03,4.769667487382578744e-03,6.169322684931987516e-03,1.118957537666014079e-02,1.390630803060633261e-02,3.123758202185661359e-03,4.287245970776930488e-03,7.767676333254373150e-03
2.725349999999999909e+03,-2.359141399551698513e-03,4.116192036986846166e-03,6.369907178548470453e-03,1.130929296544326210e-02,1.425338824243290239e-02,2.847369631244537312e-03,3.800608669910636103e-03,6.643706606895964997e-03
2.727480000000000018e+03,-1.550352589669938379e-03,2.101351291980271124e-03,5.194070053260194282e-03,5.892986430769330160e-03,4.817879038169054461e-03,2.052866933956221801e-03,5.445042345831720230e-04,4.369391203530064577e-03
2.729610000000000127e+03,-7.046921512846122601e-04,1.633911763334903360e-03,4.612560742283444704e-03,2.333814950155956545e-03,-1.817936667834183818e-04,1.636485222665164975e-03,-8.619349076279063902e-04,4.098049737665690993e-03
2.731739999999999782e+03,-8.965452951458807197e-04,2.614160138870210825e-03,4.503770627631700774e-03,3.839985367833400644e-03,2.988171033513789369e-03,2.551200446711084351e-03,9.671770334225794283e-04,5.773670873872422185e-03
2.733869999999999891e+03,-1.035589566666559116e-03,4.415934605473393476e-03,5.146233751254314023e-03,1.069864748791083189e-02,1.350202635099527135e-02,3.978477695308447332e-03,4.808980726559021306e-03,8.495264765664636494e-03
2.736000000000000000e+03,-1.996912297434982886e-03,4.100184119392718575e-03,4.460411156121624372e-03,1.292256566232478227e-02,1.701698197312462302e-02,3.971371876763843400e-03,4.566156668559537626e-03,7.130896802965205894e-03
2.738119999999999891e+03,-2.057888926804973817e-03,2.158288433841101025e-03,2.961960817681697118e-03,8.681015681872964601e-03,1.068788887955542111e-02,2.709852813863498303e-03,1.820179063070593781e-03,4.257496874497513836e-03
2.740250000000000000e+03,-1.733246254426971163e-03,1.766739843240799478e-04,1.827734171944966207e-03,4.389620363944839003e-03,4.299499518218585260e-03,1.313889880573389755e-03,3.355024982085587186e-05,2.735665455548094011e-03
2.742380000000000109e+03,-1.099211774379237061e-03,-8.447707897500459631e-04,1.257948930215833667e-03,2.235737794723728460e-03,8.482100218689391262e-04,4.646232502255936633e-05,-1.084511347011311421e-03,3.050791122913448696e-03
2.744500000000000000e+03,-1.419538508707840528e-03,-6.590970679935733182e-04,8.676406305604712765e-04,2.495607429750193711e-03,1.291648386910786454e-03,-4.474746153052959778e-05,-2.028117582767558023e-03,1.242083056518798051e-03
2.746630000000000109e+03,-1.464714818969723191e-03,-6.335286060099920352e-04,6.359880327623038121e-04,2.175642754041684761e-03,1.255537215190252916e-03,1.323756612427449725e-04,-2.247355709535976773e-03,-7.822057205028056480e-05
2.748750000000000000e+03,-5.924672529339736291e-04,-1.017365186336137385e-03,4.910613939371575188e-04,-5.528292685448973811e-04,-9.394470872452606505e-04,-4.325049577616396418e-04,-1.547318426752481010e-03,1.500432001323886641e-03
2.750869999999999891e+03,-2.576519383162012306e-04,-1.995233487193530646e-03,3.079197068056732656e-04,-4.551393336847210647e-03,-4.318555406453823686e-03,-1.207081457925218400e-03,-1.536981420709716394e-03,2.159068668098014943e-03
2.753000000000000000e+03,-7.778026896989318276e-04,-1.787091393475262555e-03,-3.787073559872880871e-05,-3.853528393859013274e-03,-3.478792864602086622e-03,-9.306237059903603535e-04,-1.315727439823952691e-03,1.639697376624878276e-03
2.755119999999999891e+03,-1.263468037995009712e-03,-8.610498905055266475e-04,1.529771226391804908e-04,1.807577441614787372e-03,3.330072190053603824e-03,4.370584784495478185e-05,7.774617402222649010e-04,2.805715804838231943e-03
2.757239999999999782e+03,-1.692101084352458287e-03,-4.677530276168973813e-04,-9.488920214170348745e-05,6.870319184396073663e-03,8.881862962903309955e-03,2.069413455758396282e-05,1.578656277125442499e-03,4.033407896309970826e-03
2.759360000000000127e+03,-1.817152178216732868e-03,-1.298913070265864588e-03,-6.964366938692464950e-04,6.384952630320274436e-03,7.199616989040771853e-03,-4.229734176386082574e-04,1.939642048661634503e-04,3.312328388146575011e-03
2.761480000000000018e+03,-1.992956614210683770e-03,-1.869941699612042308e-03,-1.113172735150043001e-03,2.341790123195095896e-03,2.467260708253271335e-03,-6.467336968303020409e-04,-2.151483228304652134e-03,2.002082981939060525e-03
2.763599999999999909e+03,-2.069063337898249637e-03,-1.546200134929660939e-03,-1.039556378813441626e-03,1.471805958626102619e-03,2.338250900338000385e-03,-3.766298777350853130e-04,-1.922604339489799837e-03,2.114197963655605351e-03
2.765719999999999800e+03,-2.024958545577184004e-03,-1.569341077038579864e-03,-1.175114253467429443e-03,3.009056482901450568e-04,2.052740806923321511e-03,-3.641462907765769495e-04,-1.894119176543430580e-03,1.478737678542233836e-03
2.767840000000000146e+03,-1.827381641341246053e-03,-1.562889855440249484e-03,-1.095083737826276805e-03,-1.269078226422451407e-03,1.439806256028765101e-03,-7.034364491140094287e-04,-2.572163398041096317e-03,8.089478147122134560e-04
2.769960000000000036e+03,-1.981308845765443125e-03,-1.236822040610560322e-03,-8.707719979141779424e-04,-5.950139102780968537e-04,3.305077481932153487e-03,-6.757438317526788009e-04,-1.965517323583137674e-03,1.573018330327247572e-03
2.772079999999999927e+03,-2.651592951458484407e-03,-1.353100445423732496e-03,-1.197763199057611232e-03,3.341933976964816394e-03,6.892188847983458239e-03,-1.120318361533168341e-03,-1.925790650087033391e-03,1.233143489774204179e-03
2.774190000000000055e+03,-3.021974268016683254e-03,-2.473652028202622324e-03,-1.931956902874361077e-03,3.485183450403534985e-03,4.490605889730890470e-03,-1.540667327059491373e-03,-3.144856940562784468e-03,9.412689981250182795e-04
2.776309999999999945e+03,-2.947612954963367126e-03,-3.359849692542353147e-03,-2.564040961736769285e-03,-5.854329382147275759e-04,-1.908789276682716814e-03,-2.157313393016283259e-03,-5.518532211222341305e-03,-9.130897708742890563e-04
2.778429999999999836e+03,-2.285884670709400525e-03,-3.107663708809640414e-03,-2.538187965624006445e-03,-1.909361433164285518e-03,-3.703388629323288092e-03,-2.108482332506970806e-03,-5.899017537544987144e-03,-4.233448894208537844e-04
2.780539999999999964e+03,-1.918480227259054859e-03,-3.128220000484213930e-03,-2.255834107925290197e-03,-2.283408902327967779e-03,-3.608916233197923418e-03,-2.588406414409395381e-03,-5.154554984659429941e-03,-2.999538600029529045e-04
2.782659999999999854e+03,-2.366029038268298215e-03,-2.559751355120816300e-03,-1.504742610678505479e-03,3.486645279844081957e-04,1.183026134217482397e-03,-2.048833926903609326e-03,-3.454512244380673544e-03,7.595066057588984072e-04
2.784769999999999982e+03,-2.626038826628057047e-03,-2.341533518917349437e-03,-8.246801702155742188e-04,1.424845718898327474e-03,3.998215404644751142e-03,-1.821323643652150801e-03,-1.653212169951644812e-03,9.403886423579867985e-04
2.786880000000000109e+03,-2.914293729457891752e-03,-1.813233051606387165e-03,-1.346614191559752319e-04,4.038426620461595638e-03,8.647536288874706212e-03,-1.785878038541864653e-03,-8.024457899399965993e-04,1.153932292244647627e-03
2.789000000000000000e+03,-3.245107971348817899e-03,-2.855274085173417457e-03,-5.826298552001904843e-04,2.342224284846579872e-03,4.988852753555666000e-03,-2.266886830946785846e-03,-3.057854735354673462e-03,-7.071848591387898657e-04
2.791110000000000127e+03,-2.829112752470745382e-03,-3.028889222203544514e-03,-1.058013647485486243e-03,1.005565445334906903e-04,-3.219632143226678830e-04,-2.359576277468047184e-03,-5.020793146623664556e-03,-8.717170001171672782e-04
2.793219999999999800e+03,-2.277197867644780577e-03,-2.356645881732548180e-03,-1.793100112168510320e-04,-1.431051388744020506e-03,1.235480140056701218e-05,-2.411603531360525902e-03,-4.084359266875634518e-03,8.769345220006287064e-04
2.795329999999999927e+03,-2.303502029511541021e-03,-1.427174511887591797e-03,1.026061868348978213e-03,2.859045977816549247e-04,4.864528703845441907e-03,-2.469538628457521989e-03,-1.337392046834721829e-03,3.629377013094122178e-03
2.797440000000000055e+03,-2.446296944915791159e-03,-1.620337711525844009e-03,1.274066823564836901e-03,8.712752360607888859e-04,6.029223401443886167e-03,-1.810526085802515936e-03,-1.733530575554994560e-03,3.600175070444784284e-03
2.799550000000000182e+03,-2.259886958924293716e-03,-1.943184445714455722e-03,8.465330625222265530e-04,1.680407187527862244e-03,3.067043413107031422e-03,-1.331261248117407946e-03,-2.139122539329753846e-03,3.438035980560480778e-03
2.801659999999999854e+03,-2.743009123345522843e-03,-2.652907385752717451e-03,1.105816480432929251e-03,9.822343642087877098e-04,2.587140606538552816e-03,-1.691874149946052432e-03,-3.305337925126858138e-03,2.043063907429957041e-03
2.803769999999999982e+03,-3.397615004257009772e-03,-2.965288864611833469e-03,1.022744612693560293e-03,1.618306498796088979e-03,2.717902558984163983e-03,-1.856771651617921629e-03,-4.032645858053184561e-03,5.494657112834898556e-04
2.805869999999999891e+03,-3.078964034110789720e-03,-2.345216203973852793e-03,1.307659896314791780e-03,3.174956702861696407e-03,4.024257809406493920e-03,-1.518829619341188547e-03,-4.027025039724497178e-03,5.143152595045474059e-04
